corp_code,corp_name,stock_code,is_listed,rcept_2020,rcept_2021,rcept_2022,rcept_2023,rcept_2024
00138297,STX,011810,True,20210323001172,20220331003200,20230323001138,20240321001859,20250320001714
00138303,아이티센엔텍,010280,True,20210322001095,20220321001439,20230321001417,20240319000874,20250318001424
00138321,신한투자증권,008670,True,20210324000437,20220322001003,20230323000692,20240516000067,20250326000635
00138367,플레이위드,023770,True,20210319000779,20220318000795,20230321000823,20240321000005,20250320001146
00138516,아남전자,008700,True,20210318001139,20220317000536,20230316000657,20240314000188,20250326000254
00138598,아비코전자,036010,True,20210317000078,20220316000099,20230320000701,20240320000840,20250318000544
00138695,뉴아세아,013340,True,20210326000738,20220323000228,20230330000792,20240401004360,20250414000949
00138701,아세아,002030,True,20210311001237,20220310001179,20230315001365,20240313001757,20250312000788
00138729,아세아제지,002310,True,20210311001209,20220310001190,20230309000717,20240314001117,20250312000916
00138747,아세아텍,050860,True,20200928000158,20210917000175,20220916000206,20230915000256,20240913000575
00139153,에코플라스틱,038110,True,20210322000096,20220316000327,20230321001141,20240320001531,20250318000882
00139214,삼성화재해상보험,000810,True,20210311001014,20220310001159,20230309000772,20240429000782,20250328001868
00139454,애경산업,018250,True,20210317001237,20220317000002,20230315001190,20240313000766,20250314001008
00139685,양지사,030960,True,20200928000220,20210928000476,20220928000022,20231004000111,20241002000403
00139719,와이지-원,019210,True,20210317000430,20220321001219,20230320000904,20240322000331,20250318000722
00139764,에넥스,011090,True,20210317001212,20220316001347,20230315001362,20240321001860,20250318001112
00139834,LG씨엔에스,064400,True,20210331001781,20220405002309,20230331004072,20240401003467,20250311001270
00140052,에이스침대,003800,True,20210309000472,20220411002302,20230308000305,20240306000281,20250305000801
00140061,티케이지애강,022220,True,20210319000857,20220321000979,20230320000816,20240318000712,20250318000881
00140131,키다리스튜디오,020120,True,20210318000957,20220317000876,20230316001551,20240318000710,20250319000526
00140168,HS애드,035000,True,20210311001241,20220317001091,20230316000872,20240314001750,20250311001196
00140779,영보화학,014440,True,20210316000221,20220315000699,20230315000345,20240313001248,20250312000962
00140858,와이엠,007530,True,20210316000891,20220318000749,20230322001322,20240314001581,20250314001551
00140946,한솔로지스틱스,009180,True,20210316000126,20220222001884,20230314000521,20240312000456,20250311001053
00140955,한솔케미칼,014680,True,20210317000005,20220315000012,20230313000732,20240312000921,20250310000865
00140964,영원무역홀딩스,009970,True,20210323001003,20220321001406,20230321001211,20240401004179,20250321001884
00141282,에이치디씨영창,001890,True,20210331002765,20220331003257,20230331003331,20240329001748,20250331001378
00141389,KZ정밀,036560,True,20210316001139,20220315001192,20230315001367,20240312001002,20250312001117
00141413,영화금속,012280,True,20210316000467,20220321000789,20230315000988,20240313001079,20250318000559
00141477,영흥,012160,True,20210322000539,20220321000602,20230323001061,20240321000794,20250328001676
00141529,오뚜기,007310,True,20210318000605,20220317000455,20230321000549,20240318000813,20250318000979
00141608,오리엔탈정공,014940,True,20210317000218,20220321000385,20230320000154,20240312000561,20250314000147
00141626,오리엔트바이오,002630,True,20200629000463,20211111000394,20220621000039,20230620000166,20240620000211
00142713,형지I&C,011080,True,20210318001260,20220324000121,20230323000983,20240328000682,20250410002107
00142865,WISCOM,024070,True,20210318000396,20220317000365,20230316000445,20240314000549,20250320000660
00143226,엠투엔,033310,True,20210323000727,20220322000715,20230323000464,20240321001924,20250320001541
00143527,경동인베스트,012320,True,20210319000098,20220321000391,20230321000302,20240321001382,20250320001376
00143642,웅진식품,,False,20210331002356,20220331001274,20230331002383,20240401002854,20250331002909
00143907,원일특강,012620,True,20210316000526,20220315000911,20230314000442,20240312000610,20250317000640
00144164,SK가스,018670,True,20210322001027,20220316001245,20230315000990,20240320001478,20250312000964
00144243,유니슨,018000,True,20210323000957,20220323001241,20230323001500,20240322000200,20250320001401
00144252,유니온,000910,True,20210323001008,20220317001135,20230323001190,20240321001439,20250320001552
00144650,유신,054930,True,20210311001074,20220317000616,20230316000631,20240321001240,20250320000730
00144720,와이투솔루션,011690,True,20210331002101,20220315001039,20230320000702,20240319000565,20250319001127
00144818,유유제약,000220,True,20210317001204,20220323000620,20230322001027,20240320001162,20250319000817
00145109,유한양행,000100,True,20210311000883,20220310001178,20230315001431,20240307000960,20250312001137
00145260,율촌화학,008730,True,20210317000892,20220321000632,20230328000998,20240318000653,20250317000659
00145446,이건산업,008250,True,20210319000632,20220321000977,20230321000996,20240320001861,20250321001836
00145464,이구산업,025820,True,20210317001055,20220316000677,20230315000658,20240318000443,20250320000112
00145473,이글벳,044960,True,20210317000808,20220321000270,20230321000261,20240321000587,20250311000495
00145668,이화공영,001840,True,20210316000338,20220318000321,20230320000266,20240319000107,20250321001541
00145862,인천도시가스,034590,True,20210311000705,20220310000410,20230309000433,20240307000922,20250306000367
00145880,현대제철,004020,True,20210315000949,20220315000651,20230314001097,20240318000916,20250317000668
00145914,인터엠,017250,True,20201231000436,20211220000362,20230113000453,20231219000378,20241216000266
00146083,일동홀딩스,000230,True,20210319000013,20220317001050,20230316001183,20240314001097,20250318001009
00146296,일신석재,007110,True,20210322000616,20220317001166,20230323001151,20240321001230,20250320001261
00146560,일지테크,019540,True,20210318000639,20220317000849,20230316000845,20240314001418,20250320000764
00146649,일진홀딩스,015860,True,20210318000893,20220317001173,20230315000452,20240313001490,20250328001256
00146719,일화모직공업,001590,True,20210223001533,20220307000111,20230221000453,20240220000308,20250224002212
00146861,자화전자,033240,True,20210317001223,20220323000621,20230321001537,20240320001903,20250320001727
00147082,재영솔루텍,049630,True,20210318000734,20220317001033,20230316001298,20240321001912,20250320000963
00147295,전북은행,006350,True,20210323000487,20220322000911,20230322001098,20240405002188,20250430000371
00147994,새로닉스,042600,True,20210322000440,20220321000438,20230320000507,20240319000457,20250318000898
00148276,제일기획,030000,True,20210409002715,20220324000651,20230308000451,20240313001356,20250311000974
00148364,하림지주,003380,True,20210323000743,20220322001028,20230329001480,20240320002008,20250320001438
00148434,오케이캐피탈,,False,20210331002128,20220331000946,20230331001442,20240329003201,20250515001542
00148443,제일파마홀딩스,002620,True,20210315000930,20220315001068,20230316001425,20240312000821,20250317000710
00148461,제일연마,001560,True,20210323000507,20220323000156,20230321000389,20240321000824,20250317000206
00148504,한국스탠다드차타드은행,000110,True,20210331001893,20220331002222,20230515000387,20240329000873,20250331003689
00148522,퍼스텍,010820,True,20210317001246,20220318000974,20230321001315,20240319000584,20250312000567
00148540,CJ,001040,True,20210323001025,20220321001352,20230321001305,20240320001996,20250325000721
00148595,제일테크노스,038010,True,20210312001196,20220318000415,20230317000586,20240315000838,20250314001295
00148610,한화투자증권,003530,True,20210316000733,20220315001273,20230314000604,20240312000990,20250311001013
00148665,아이엠증권,,False,20210330001030,20220328000999,20230330000024,20240328000959,20250325000694
00148832,제주은행,006220,True,20210316000922,20220315001172,20230314001271,20240516000858,20250317000569
00148896,OCI홀딩스,010060,True,20210401002874,20220311000911,20230306000254,20240329003297,20250318001243
00148948,조비,001550,True,20210322000475,20220322000340,20230322000622,20240320000563,20250317000781
00148984,시알홀딩스,000480,True,20210311001234,20220314000889,20230315001326,20240315000607,20250311001197
00148993,하이트진로홀딩스,000140,True,20210318000809,20220317000713,20230316001297,20240314001712,20250320000510
00149026,CS홀딩스,000590,True,20210318001218,20220325000371,20230331002888,20240327000235,20250321001425
00149239,조일알미늄,018470,True,20210318000382,20220318000042,20230316000927,20240314001198,20250313000809
00149293,신한은행,000010,True,20210421000318,20220316001081,20230315001124,20240325000335,20250318001188
00149345,조흥,002600,True,20210305000380,20220310000270,20230309000626,20240314001089,20250312000526
00149354,종근당홀딩스,001630,True,20210318001133,20220317001328,20230314001191,20240320001873,20250318001235
00149451,동양레저,,False,20210331000201,20220331000040,20230331000815,20240401000221,20250331000026
00149594,한국캐피탈,023760,True,20210331002176,20220322000617,20230323001043,20240320000782,20250313001128
00149646,기업은행,024110,True,20210317000931,20220316001255,20230315001098,20240430000630,20250318001325
00149770,중앙에너비스,000440,True,20210331001452,20220331000659,20230317000888,20240329000771,20250314000625
00149804,대유에이텍,002880,True,20210319001336,20220324000531,20230323001273,20240320001199,20250317000599
00149813,중앙일보,,False,20210331002816,20220331003247,20230331003928,20240322000804,20250331003386
00149947,JW중외제약,001060,True,20210318000866,20220321001347,20230321001149,20240318000800,20250318001192
00150244,하이트진로,000080,True,20210318000644,20220317000772,20230316001349,20240314000553,20250320000493
00150439,진양산업,003780,True,20210310000533,20220308000794,20230308000725,20240306000492,20250305000675
00150536,진양제약,007370,True,20210311001037,20220315001193,20230314001018,20240321001564,20250620000414
00151128,모토닉,009680,True,20210311000068,20220310000288,20230316000602,20240314000922,20250313000748
00151298,DSR제강,069730,True,20210319000451,20220321000461,20230320000604,20240320001220,20250226005968
00151368,인터지스,129260,True,20210322000987,20220321001232,20230320000322,20240321001182,20250317000861
00151447,천지산업,001490,True,20210331000638,20220331002165,20230331002130,20240401003474,20250331002545
00151605,THE CUBE&,013720,True,20210416000402,20220322000003,20230315001266,20240313000011,20250313001073
00151863,청호ICT,012600,True,20210316001237,20220324000559,20230323000135,20240320000771,20250321001411
00152039,SG글로벌,001380,True,20210317000661,20220315000715,20230314000627,20240319000089,20250319000355
00152127,심텍홀딩스,036710,True,20210317001228,20220321001402,20230322001185,20240321000926,20250318000481
00152385,에이프로젠,007460,True,20210319000919,20220331001224,20230327000820,20240328001313,20250321001573
