corp_code,rcept_2020,rcept_2021,rcept_2022,rcept_2023,rcept_2024,corp_name,rcept_2025
00642541,20210903000235,20220321001223,20230330001416,20240320000848,20250814003660,제이에스링크,20260323001251
00642897,,20220323000184,20230323000558,20240321000618,20250321000306,브레인즈컴퍼니,20260323000792
00643656,20210317001213,20220323001271,20230323001423,20240514001244,20250313001305,위메이드맥스,20260316001649
00645089,20210315001043,20220321001528,20230320000699,20240319000885,20250709000276,NHN벅스,20260318001403
00646495,20210331003411,20220419000308,20230331003309,20240401003723,20250331003865,한화에너지,
00646732,20210311000742,20220310001006,20230309000841,20240307000537,20250306000676,진양홀딩스,20260312001025
00648721,20210218000901,20220218001091,20230220001550,20240221001901,20250220001320,SNT에너지,20260220002472
00650629,20210317001263,,,,,SBS미디어홀딩스,
00650771,,,,,20250318000179,하이젠알앤엠,20260320001346
00651017,20210707000472,20220816000110,20230320000525,20240315000389,20250321000504,나우IB,20260313001276
00651901,20210323000858,20220323001066,20230831001169,20240321001310,20250317000731,에어부산,20260317000736
00652007,20210324000704,20220610000137,20230321001283,20240320001303,20250318001432,메카로,20260318001611
00652016,20210331001676,20220331000808,20230331002393,20240329000834,20250321000544,디비메탈,
00652159,20210317000961,20220804000127,,,,코오롱머티리얼,
00652423,20210323000375,20220321000875,20250110000571,20250110000648,20250321001009,인바이오젠,20260323001191
00652779,20210325000322,20220321001252,20230320001055,20240329001602,20250331002343,네오바이오텍,
00653024,20210318000640,20220315000693,20230314000645,20240313000931,20250318000022,진에어,20260318000946
00653103,20210323001080,20220322000969,20230713000214,20240321001215,20250321000372,퓨처코어,
00653194,20210319000366,20220314001073,20230317000438,20240313001740,20250314001177,앱토크롬,20260320000910
00654175,20210322000361,20220323000348,20230323000040,20240329002892,20250319000713,피엠티,20260317000801
00654272,20210319000131,20220321000943,20230321000618,20240319000835,20250318001284,램테크놀러지,20260323001255
00656021,20210826000406,20220331002457,20230323001552,20240731000247,20250407004384,BF랩스,20260324000003
00656289,20210317000586,20220322000634,20230322000716,20240320001083,20250318000785,코스맥스엔비티,20260319000213
00656951,20210315000733,20220805000385,20230316000177,20240315000632,20250411000600,현대이지웰,20260316001224
00657002,20210813001133,20220318000421,20230321001247,20240320001916,20250814004488,에이디테크놀로지,20260320001390
00657224,,,,,20250319000214,아이스크림미디어,20260319001077
00657756,20210322000961,20220323000008,20230713000326,20240401003768,20250331000065,무송지오씨,
00657783,,,20250529000006,20250529000008,20250529000013,모델솔루션,20260318000753
00657987,20210422000546,20220314001170,20230320001039,20240320001693,20250318001366,KX,20260320001332
00658603,20210331002677,,,,,조은세이프,
00659161,20210608000341,20220816000412,20230818000088,20240313001552,20250312000491,싸이맥스,20260323001377
00659684,20210318000882,20220321001168,20230323001124,20240321001919,20250321000643,장원테크,20260323001265
00659976,20210322000500,20220322000564,20240809000508,20240809000575,20250318001203,영화테크,20260318001678
00660033,20210408000001,20220718000031,20230731000251,20240328001480,20250331002845,씨엔플러스,20260323001545
00660121,20210406001324,20220323001147,20230323001348,20240320002040,20250814004079,디에이테크놀로지,20260323001530
00660291,20210316000956,20220321000587,20230321001405,20240319000834,20250811000487,옵티시스,20260319000035
00660459,20210604000309,20220323000841,20230323000416,20240328001860,20250320001357,나노씨엠에스,20260320000816
00660732,20210323000245,20220328001119,20230327000987,20240325000961,20250328002397,켐포트,
00660750,20210312001146,20220810000265,20230310001059,20240315000450,20250314001222,하나머티리얼즈,20260313001351
00661157,20230427000341,20220727000290,20230922000269,20240321001485,20250321000318,인트로메딕,
00661847,20210416000566,20220321000940,20230321001087,20240320001571,20250321001405,화인베스틸,20260323001157
00663289,20210310000042,20220824000047,20230322000045,20240320000531,20250320001147,위월드,20260317000462
00663669,20210316001061,20220315001274,20230314001287,20240315000831,20250317000850,폴라리스우노,20260316001609
00664048,20210416000559,20220318000471,20230322000854,20240320001423,20250318001387,우리넷,20260323001378
00664181,20210323000826,20220322000754,20230323001082,20240329002529,20250320001529,인텔리안테크,20260320001337
00664853,20210312000720,20220314000973,20230314001245,20240314001665,20250312001076,제이씨케미칼,20260318001500
00664923,20210412002547,20220428000142,,,,엔쓰리엔,
00665676,20210517001436,20220415000686,20230717000340,20240321001314,20250321001362,아시아경제,20260323001689
00666064,20210817000630,20220322000462,20230421000558,20240320001677,20250321000597,셀바스AI,20260319001250
00666204,20210317001227,20220318001019,20230317000893,20240320001808,20250321000983,제너셈,20260323001155
00666329,,20220620000104,20230321001547,20240704000080,20250331003105,코나솔,
00666383,20210331001557,20220331001084,20230331004419,20240401003897,,아발론교육,
00667373,,,,20240320000419,20250318001044,현대힘스,20260318000236
00667425,20210323000640,20220303000440,20230323000966,20240320001169,20250320000984,에이팩트,20260323001417
00668600,,20220322000719,20230321000290,20240320001318,20250321000899,케이옥션,20260323000638
00668965,,20220805000426,20231208000419,20240321001030,20250320000248,지오엘리먼트,20260319000153
00669450,20211215000032,20220323001077,20230330001471,20240401002294,20250321001249,바이오프로테크,20260323001659
00669706,20210330000174,20220325000446,20230330000247,20240329001278,20250327000041,불교텔레비전,
00670085,20210811000425,20220325001109,20230331004339,20240321001727,,엘아이에스,
00670340,20210322001106,20220321001550,20230831001644,20240318000727,20250814002092,씨에스윈드,20260318001110
00670766,20210322000604,20220315001151,20230321000888,20240320000964,20250319000408,엠투아이,20260320001321
00671376,20210601000044,20220323001033,20230323000581,20240321001328,20250321001231,티웨이항공,20260323000906
00671783,20210330000074,20220329000133,20230329000553,20240328001084,20250328000768,로보터스,
00671978,20210318000779,20220317000561,20230316000752,20240314000344,20250313000307,그리티,20260319000906
00672603,,,,20240321001929,20250321000542,케이엔알시스템,20260320001331
00673301,20210322000139,,,,,전우정밀,
00673523,20210331002554,20220812001103,20230331004274,20240329003330,20250331001948,엔에이치농협캐피탈,
00673976,20210331003112,20220331001745,20230331000411,,,지스마트글로벌,
00674498,20210415000453,20220317001165,20230323001119,20240321001445,20250320001249,골프존홀딩스,20260319001316
00675594,20210322000672,20220322000646,20230322001238,20240321002054,20250320001728,디티앤씨,20260320000786
00676122,20210331001957,20220321000685,20230321000753,20240320001133,20250314000699,지디,20260323000914
00676566,20210331002824,20220331003350,20251204000338,20251205000477,20251205000494,메타넷엑스,
00676724,20210331002474,20220331001362,20230331003703,20240408001835,,캡티비전코리아,
00677334,,20210629000260,20240320001329,20240320001370,20250326000824,아하,20260320000682
00678096,20210323001148,,,,,맥스로텍,
00679314,20210316001031,20220527000618,20230330001763,20240321001503,20250515001393,동성케미컬,20260318001381
00681142,20210323000902,20220323000748,20230712000414,20240321001348,20250814002553,쌍방울,
00681249,20221214000337,20221214000353,20230714000406,20240318000028,20250314001761,씨유메디칼,20260319000011
00681373,20210317001123,20220317001150,20230321001155,20240320001558,20250317000881,디지캡,20260316001426
00682992,,20220311000977,20230315000572,20240313000586,,우리벤처파트너스,
00683007,20210331001716,20220311001140,20230310001125,20240320001978,20250314001648,엑스큐어,20260318001662
00683283,20210319000714,20220318001025,20230322000010,20240320000026,20250318001217,LS전선,20260317000719
00683450,20210331002654,20220331000695,20230331003860,20240401003213,20250331003557,평택에너지앤파워,
00683469,20210329000663,20220317001272,20230315000560,20240313001767,20250312000485,일진전기,20260311004216
00683627,,,,,20250318000576,엘에스엠트론,20260316001345
00684714,20210318001187,20220317001197,20230316001467,20240314001650,20250313001378,풍산,20260312001327
00684732,20210317001011,20220322000976,20230322001282,20240320001794,20250318001279,풀무원식품,20260323001555
00684802,20210322001127,20220322000962,20230321001261,20240320001535,20250320001609,에이플러스에셋,20260323001605
00684918,20210331000386,20220331002668,20230331001406,20240401003576,20250331003294,아이비케이투자증권,
00685333,20210331000527,20220331003347,20230331003576,20240329003522,20250331003177,강원특별자치도민프로축구단,
00687085,20210316001008,,,,,포천파워,
00687711,20210318001094,20220412002260,20230324001254,20240314001739,20250320001288,한국철강,20260319001021
00688358,20210329000952,20220323000304,20230315001267,20240318000733,20250711000173,하이즈항공,20260318000947
00688996,20210427000533,20220325001281,20231005000471,20240326000894,20260324000822,KB금융,20260313001191
00689418,20210603000066,20220331000674,20230626000228,20240321001472,20250321001738,지유온,20260319001140
00692254,20210331001966,20220331002510,20230323001132,20240321001221,20250320000516,아이패밀리에스씨,20260320000432
00693299,20210331000496,20220329000351,20230331003964,20240401002231,20250331002768,더존비앤에프,
00693554,20210323000932,20220323000850,20230323001242,20240321001810,20250321001887,티케이케미칼,20260323001373
00693651,20210602000309,20250109000166,20241231000172,20241231000176,20250321000629,비덴트,20260323001068
00694942,20210315001108,20220322001095,20230320000533,20240319000856,20250318000430,이미지스,20260318000556
00695969,20210319000003,20220317001184,20230317000796,20240318000728,20250318001401,동운아나텍,20260319000936
00697480,20210331001361,,,,,한국실리콘,
00697611,20210331001833,20220329000045,20230327000038,20240329002471,20250328000954,와이디생명과학,
00698805,20210325000028,20220314000409,20230327000563,20240321000311,20250321000017,울진유통농업회사법인,20260323000885
00706715,20210319001083,20220323000968,20230322001240,20240321001341,20250319000813,미원홀딩스,20260319001135
00711896,20210330000563,20220414002253,20230331002066,20240401001697,20250331001066,농업회사법인의령군토요애유통,20260306000514
00728638,20211112000526,20220324000782,20230320000937,20240320000621,20250318000934,한세실업,20260318001459
00753573,20210331001288,20220329000652,20230508000641,20240326000508,20250328001773,완도전복,
00753643,20210315000950,20220321001098,20230320000670,20240320001116,20250318000167,주성코퍼레이션,20260318000727
00755739,20210330001308,20220328000767,20230721000548,20240326000698,20250326001009,파인테크닉스,20260319000509
